,Date,AAPL,IBM,CSCO,MSFT
1848,2007-05-11,108.739999,105.980003,26.629999,30.889999
1849,2007-05-14,109.36,105.57,26.290001,30.969999
1850,2007-05-15,107.519998,104.830002,26.129999,30.9
1851,2007-05-16,107.34,105.870003,26.48,31.07
1852,2007-05-17,109.440001,105.309998,26.280001,30.98
1853,2007-05-18,110.020001,107.989998,26.209999,30.83
1854,2007-05-21,111.98,107.040001,26.4,31.049999
1855,2007-05-22,113.539995,106.699997,26.370001,30.690001
1856,2007-05-23,112.889994,105.580002,25.969999,30.58
1857,2007-05-24,110.689997,103.949997,25.4,30.17
1858,2007-05-25,113.619997,105.18,25.52,30.48
1859,2007-05-29,114.35,105.910004,25.9,30.790001
1860,2007-05-30,118.769995,106.93,26.389999,31.110001
1861,2007-05-31,121.189997,106.599998,26.92,30.690001
1862,2007-06-01,118.4,106.540001,26.860001,30.59
1863,2007-06-04,121.33,106.230003,27.01,30.719999
1864,2007-06-05,122.670004,105.839996,27.200001,30.58
1865,2007-06-06,123.639999,102.410004,26.6,30.290001
1866,2007-06-07,124.069996,101.800003,25.85,29.620001
1867,2007-06-08,124.490005,103.07,26.48,30.049999
1868,2007-06-11,120.190001,103.220001,26.32,30.02
1869,2007-06-12,120.380005,102.339996,26.059999,29.85
1870,2007-06-13,117.500006,103.120003,26.530001,30.389999
1871,2007-06-14,118.749994,103.849998,26.83,30.52
1872,2007-06-15,120.499994,105.089996,27.389999,30.49
1873,2007-06-18,125.090006,105.330002,27.209999,30.51
1874,2007-06-19,123.66,106.5,27.299999,30.459999
1875,2007-06-20,121.550005,106.0,27.200001,30.01
1876,2007-06-21,123.900005,106.599998,27.32,30.219999
1877,2007-06-22,122.999998,104.440002,26.92,29.49
1878,2007-06-25,122.339996,105.099998,27.030001,29.49
1879,2007-06-26,119.650002,105.330002,27.15,29.52
1880,2007-06-27,121.889999,105.43,27.27,29.870001
1881,2007-06-28,120.559996,105.949997,27.85,29.83
1882,2007-06-29,122.040003,105.25,27.85,29.469999
1883,2007-07-02,121.259998,105.010002,27.889999,29.74
1884,2007-07-03,127.17,106.580002,28.1,30.02
1885,2007-07-05,132.749994,108.050003,28.370001,29.99
1886,2007-07-06,132.299997,109.029999,28.469999,29.969999
1887,2007-07-09,130.330006,108.970001,28.450001,29.870001
1888,2007-07-10,132.349998,108.629997,28.309999,29.33
1889,2007-07-11,132.389999,109.099998,28.76,29.49
1890,2007-07-12,134.069998,109.279999,29.799999,30.07
1891,2007-07-13,137.730001,108.599998,29.889999,29.82
1892,2007-07-16,138.099997,109.660004,29.889999,30.030001
1893,2007-07-17,138.910002,110.769997,29.73,30.780001
1894,2007-07-18,138.11999699999998,111.080002,29.440001,30.92
1895,2007-07-19,140.0,115.860001,29.940001,31.51
1896,2007-07-20,143.750006,114.809998,29.59,31.16
1897,2007-07-23,143.700005,116.379997,30.26,31.190001
1898,2007-07-24,134.890003,116.169998,29.76,30.799999
1899,2007-07-25,137.260004,118.099998,29.91,30.709999
1900,2007-07-26,146.000004,116.529999,29.67,29.98
1901,2007-07-27,143.849995,115.620003,28.969999,29.389999
1902,2007-07-30,141.430006,114.519997,29.49,29.4
1903,2007-07-31,131.759998,110.650002,28.91,28.99
1904,2007-08-01,135.000006,112.040001,29.77,29.299999
1905,2007-08-02,136.49,113.230003,30.129999,29.52
1906,2007-08-03,131.85,111.889999,29.459999,28.959999
1907,2007-08-06,135.249998,113.889999,29.5,29.540001
1908,2007-08-07,135.030006,113.529999,29.690001,29.549999
1909,2007-08-08,134.009996,112.980003,31.68,30.0
1910,2007-08-09,126.389996,110.730003,31.4,29.299999
1911,2007-08-10,125.000004,112.639999,31.389999,28.709999
1912,2007-08-13,127.790001,112.709999,30.83,28.629999
1913,2007-08-14,124.029995,112.050003,30.26,28.27
1914,2007-08-15,119.899994,111.230003,29.92,28.1
1915,2007-08-16,117.049995,109.690002,29.299999,27.809999
1916,2007-08-17,122.060003,110.900002,29.99,28.25
1917,2007-08-20,122.219994,109.220001,29.76,28.26
1918,2007-08-21,127.569996,109.040001,30.1,28.07
1919,2007-08-22,132.510002,110.0,30.26,28.219999
1920,2007-08-23,131.069996,111.449997,30.27,28.299999
1921,2007-08-24,135.299999,113.239998,30.73,28.809999
1922,2007-08-27,132.249996,113.440002,31.1,28.49
1923,2007-08-28,126.820005,112.0,30.41,27.93
1924,2007-08-29,134.079998,114.57,31.0,28.59
1925,2007-08-30,136.249994,115.370003,31.43,28.450001
1926,2007-08-31,138.480005,116.690002,31.92,28.73
1927,2007-09-04,144.160002,118.190002,32.32,28.809999
1928,2007-09-05,136.760006,117.879997,32.220001,28.48
1929,2007-09-06,135.010006,117.620003,31.84,28.91
1930,2007-09-07,131.769999,115.550003,31.52,28.440001
1931,2007-09-10,136.710005,115.800003,31.74,28.48
1932,2007-09-11,135.490004,117.349998,32.16,28.93
1933,2007-09-12,136.849995,116.0,31.780001,28.93
1934,2007-09-13,137.200003,115.949997,31.51,29.16
1935,2007-09-14,138.809999,115.129997,31.559999,29.040001
1936,2007-09-17,138.410004,114.519997,31.5,28.73
1937,2007-09-18,140.919994,116.629997,32.040001000000004,28.93
1938,2007-09-19,140.770004,116.669998,32.09,28.67
1939,2007-09-20,140.309994,116.860001,32.209999,28.42
1940,2007-09-21,144.150002,116.779999,32.299999,28.65
1941,2007-09-24,148.280003,116.25,31.879999,29.08
1942,2007-09-25,153.179995,116.510002,32.439999,29.559999
1943,2007-09-26,152.769999,117.300003,32.990002000000004,29.5
1944,2007-09-27,154.499998,117.709999,33.23,29.49
1945,2007-09-28,153.470001,117.800003,33.130001,29.459999
1946,2007-10-01,156.34,119.029999,32.990002000000004,29.77
1947,2007-10-02,158.449995,118.360001,33.009998,29.700001
1948,2007-10-03,157.919996,116.400002,32.450001,29.450001
1949,2007-10-04,156.239998,115.690002,32.150002,29.709999
1950,2007-10-05,161.449997,116.300003,32.650002,29.84
1951,2007-10-08,167.909998,117.769997,32.709999,29.84
1952,2007-10-09,167.859997,118.300003,33.080002,30.1
1953,2007-10-10,166.789999,118.620003,33.27,30.23
1954,2007-10-11,162.230001,118.050003,32.799999,29.91
1955,2007-10-12,167.249996,117.809998,32.919998,30.17
1956,2007-10-15,166.980003,118.029999,32.790001000000004,30.040001
1957,2007-10-16,169.579996,119.599998,32.290001000000004,30.32
1958,2007-10-17,172.750002,115.779999,32.459999,31.08
1959,2007-10-18,173.500006,114.800003,32.68,31.16
1960,2007-10-19,170.420002,112.279999,31.5,30.17
1961,2007-10-22,174.359999,113.370003,31.370001,30.51
1962,2007-10-23,186.160002,114.68,31.540001,30.9
1963,2007-10-24,185.929996,112.949997,31.26,31.25
1964,2007-10-25,182.780005,112.809998,31.18,31.99
1965,2007-10-26,184.699995,113.730003,31.9,35.029999
1966,2007-10-29,185.090004,114.800003,32.41,34.57
1967,2007-10-30,186.999994,114.120003,32.610001000000004,35.57
1968,2007-10-31,189.949995,116.120003,33.060001,36.810001
1969,2007-11-01,187.440004,113.650002,32.18,37.060001
1970,2007-11-02,187.870001,114.589996,32.509998,37.060001
1971,2007-11-05,186.180002,113.400002,33.080002,36.73
1972,2007-11-06,191.789997,113.169998,34.080002,36.41
1973,2007-11-07,186.300005,111.080002,32.75,35.52
1974,2007-11-08,175.469997,106.110001,29.629999,34.740002000000004
1975,2007-11-09,165.37000700000004,100.25,28.58,33.73
1976,2007-11-12,153.759995,101.449997,29.110001,33.380001
1977,2007-11-13,169.960005,105.269997,30.139999,34.459999
1978,2007-11-14,166.109997,103.440002,29.709999,33.93
1979,2007-11-15,164.299995,103.599998,29.299999,33.759998
1980,2007-11-16,166.390003,104.790001,29.940001,34.09
1981,2007-11-19,163.950001,102.220001,29.43,33.959999
1982,2007-11-20,168.850006,103.419998,29.040001,34.580002
1983,2007-11-21,168.459997,102.220001,28.25,34.23
1984,2007-11-23,171.540001,104.050003,28.690001,34.110001000000004
1985,2007-11-26,172.539997,101.970001,27.5,32.970001
1986,2007-11-27,174.80999599999996,103.830002,27.49,33.060001
1987,2007-11-28,180.219999,107.370003,28.049999,33.700001
1988,2007-11-29,184.289999,107.5,28.15,33.59
1989,2007-11-30,182.220005,105.18,28.02,33.599998
1990,2007-12-03,178.859995,105.830002,27.57,32.919998
1991,2007-12-04,179.810003,106.629997,26.959999,32.77
1992,2007-12-05,185.5,108.160004,27.48,34.150002
1993,2007-12-06,189.949995,109.699997,27.790001,34.549999
1994,2007-12-07,194.300001,108.860001,27.450001,34.529999
1995,2007-12-10,194.209999,109.389999,27.66,34.759998
1996,2007-12-11,188.540003,106.989998,28.02,34.099998
1997,2007-12-12,190.860003,108.470001,28.799999,34.470001
1998,2007-12-13,191.829998,108.18,29.059999,35.220001
1999,2007-12-14,190.390005,105.769997,28.65,35.310001
2000,2007-12-17,184.400002,104.529999,27.950001,34.389999
2001,2007-12-18,182.979996,106.309998,28.15,34.740002000000004
2002,2007-12-19,183.119999,107.139999,28.190001,34.790001000000004
2003,2007-12-20,187.209999,108.839996,28.280001,35.52
2004,2007-12-21,193.910006,111.050003,28.6,36.060001
2005,2007-12-24,198.799997,111.650002,28.719999,36.580002
2006,2007-12-26,198.950001,111.559998,28.379999,36.610001
2007,2007-12-27,198.570005,109.599998,27.790001,35.970001
2008,2007-12-28,199.829994,110.089996,27.559999,36.119999
2009,2007-12-31,198.079994,108.099998,27.07,35.599998
2010,2008-01-02,194.84,104.690002,26.540001,35.220001
2011,2008-01-03,194.930002,104.900002,26.75,35.369999
2012,2008-01-04,180.049995,101.129997,26.120001,34.380001
2013,2008-01-07,177.639994,100.050003,26.129999,34.610001000000004
2014,2008-01-08,171.249994,97.589996,25.43,33.450001
2015,2008-01-09,179.399994,98.309998,26.24,34.439999
2016,2008-01-10,178.020002,99.919998,26.24,34.330002
2017,2008-01-11,172.690001,97.669998,25.870001,33.91
2018,2008-01-14,178.780006,102.93,26.290001,34.389999
2019,2008-01-15,169.039997,101.830002,25.85,34.0
2020,2008-01-16,159.639996,101.629997,25.15,33.23
2021,2008-01-17,160.889997,101.099998,24.33,33.110001000000004
2022,2008-01-18,161.359995,103.400002,24.299999,33.009998
2023,2008-01-22,155.639997,101.220001,23.48,31.959999
2024,2008-01-23,139.070005,106.099998,24.030001,31.93
2025,2008-01-24,135.600006,106.910004,25.110001,33.25
2026,2008-01-25,130.009998,104.519997,24.200001,32.939999
2027,2008-01-28,130.009998,104.980003,24.1,32.720001
2028,2008-01-29,131.540007,106.099998,24.059999,32.599998
2029,2008-01-30,132.179995,105.650002,24.360001,32.200001
2030,2008-01-31,135.360001,107.110001,24.5,32.599998
2031,2008-02-01,133.750004,109.080002,24.940001,30.450001
2032,2008-02-04,131.649996,107.93,23.82,30.190001
2033,2008-02-05,129.359997,105.019997,23.26,29.07
2034,2008-02-06,122.000002,103.589996,23.08,28.52
2035,2008-02-07,121.239998,102.339996,23.379999,28.120001
2036,2008-02-08,125.480001,103.269997,23.540001,28.559999
2037,2008-02-11,129.449999,105.139999,23.52,28.209999
2038,2008-02-12,124.860001,106.529999,23.43,28.34
2039,2008-02-13,129.399998,108.419998,24.059999,28.959999
2040,2008-02-14,127.459993,106.129997,23.530001,28.5
2041,2008-02-15,124.629995,106.160004,23.299999,28.42
2042,2008-02-19,122.180006,105.0,22.879999,28.17
2043,2008-02-20,123.820004,107.849998,23.200001,28.219999
2044,2008-02-21,121.540005,106.93,23.190001,28.1
2045,2008-02-22,119.459997,108.07,23.6,27.68
2046,2008-02-25,119.740004,110.080002,23.799999,27.84
2047,2008-02-26,119.150003,114.379997,24.07,28.379999
2048,2008-02-27,122.959997,116.459999,24.950001,28.26
2049,2008-02-28,129.909996,115.239998,24.66,27.93
2050,2008-02-29,125.020004,113.860001,24.389999,27.200001
2051,2008-03-03,121.729996,114.230003,24.4,26.99
2052,2008-03-04,124.619995,115.709999,24.290001,27.59
2053,2008-03-05,124.490005,115.389999,24.27,28.120001
2054,2008-03-06,120.930004,112.519997,23.940001,27.57
2055,2008-03-07,122.249994,113.940002,24.110001,27.870001
2056,2008-03-10,119.690002,114.010002,23.99,28.049999
2057,2008-03-11,127.350004,116.489998,25.15,29.280001
2058,2008-03-12,126.030001,117.07,25.139999,28.629999
2059,2008-03-13,127.940004,115.910004,24.950001,28.620001
2060,2008-03-14,126.610001,115.230003,24.32,27.959999
2061,2008-03-17,126.730003,115.550003,24.290001,28.299999
2062,2008-03-18,132.819996,118.410004,25.58,29.42
2063,2008-03-19,129.670004,116.940002,24.469999,28.620001
2064,2008-03-20,133.270006,118.330002,24.77,29.18
2065,2008-03-24,139.530003,119.059998,25.639999,29.17
2066,2008-03-25,140.979996,117.970001,25.75,29.139999
2067,2008-03-26,145.05999599999996,116.910004,24.780001,28.559999
2068,2008-03-27,140.250006,115.519997,24.18,28.049999
2069,2008-03-28,143.010002,114.57,24.08,27.91
2070,2008-03-31,143.5,115.139999,24.09,28.379999
2071,2008-04-01,149.53000500000005,116.489998,24.98,29.5
2072,2008-04-02,147.489998,114.809998,24.959999,29.16
2073,2008-04-03,151.609999,116.019997,24.23,29.0
2074,2008-04-04,153.080006,115.760002,24.389999,29.16
2075,2008-04-07,155.890003,116.309998,23.940001,29.16
2076,2008-04-08,152.84,116.269997,23.959999,28.75
2077,2008-04-09,151.43999499999995,116.769997,23.530001,28.889999
2078,2008-04-10,154.549999,118.779999,24.040001,29.110001
2079,2008-04-11,147.140003,116.0,23.379999,28.280001
2080,2008-04-14,147.78000500000005,117.279999,23.309999,28.059999
2081,2008-04-15,148.380005,117.169998,23.110001,28.25
2082,2008-04-16,153.700006,120.470001,23.83,28.950001
2083,2008-04-17,154.489998,123.080002,23.889999,29.219999
2084,2008-04-18,161.040001,124.400002,24.51,30.0
2085,2008-04-21,168.160004,124.349998,24.889999,30.42
2086,2008-04-22,160.199995,123.669998,24.92,30.25
2087,2008-04-23,162.890003,123.599998,25.440001,31.450001
2088,2008-04-24,168.93999499999995,124.190002,26.030001,31.799999
2089,2008-04-25,169.73,123.080002,25.6,29.83
2090,2008-04-28,172.240004,121.690002,25.35,28.99
2091,2008-04-29,175.050001,122.849998,25.51,28.639999
2092,2008-04-30,173.950003,120.699997,25.639999,28.52
2093,2008-05-01,179.999994,123.610001,26.67,29.4
2094,2008-05-02,180.940002,123.18,26.75,29.24
2095,2008-05-05,184.729996,122.029999,26.280001,29.08
2096,2008-05-06,186.66,122.82,26.33,29.700001
2097,2008-05-07,182.59,124.139999,25.780001,29.209999
2098,2008-05-08,185.060003,124.919998,25.700001,29.27
2099,2008-05-09,183.450006,124.059998,25.49,29.389999
2100,2008-05-12,188.159994,125.239998,25.84,29.99
2101,2008-05-13,189.959995,126.580002,25.889999,29.780001
2102,2008-05-14,186.260004,127.519997,25.75,29.93
2103,2008-05-15,189.730003,128.46000700000002,26.5,30.450001
2104,2008-05-16,187.619995,127.82,26.51,29.99
2105,2008-05-19,183.599997,126.489998,26.370001,29.459999
2106,2008-05-20,185.899996,125.18,25.85,28.76
2107,2008-05-21,178.190006,123.620003,25.370001,28.25
2108,2008-05-22,177.049994,124.699997,25.58,28.469999
2109,2008-05-23,181.169994,124.199997,25.1,28.049999
2110,2008-05-27,186.429995,127.32,25.59,28.440001
2111,2008-05-28,187.009995,129.53999299999998,25.540001,28.18
2112,2008-05-29,186.690001,129.71000700000002,26.209999,28.309999
2113,2008-05-30,188.749994,129.429993,26.719999,28.32
2114,2008-06-02,186.1,127.360001,26.35,27.799999
2115,2008-06-03,185.369997,127.839996,26.34,27.309999
2116,2008-06-04,185.190006,127.550003,26.76,27.540001
2117,2008-06-05,189.429996,128.470001,27.540001,28.299999
2118,2008-06-06,185.640003,124.940002,26.540001,27.49
2119,2008-06-09,181.610004,125.860001,26.43,27.709999
2120,2008-06-10,185.640003,125.940002,26.360001,27.889999
2121,2008-06-11,180.809999,123.25,25.65,27.120001
2122,2008-06-12,173.26,123.849998,25.959999,28.24
2123,2008-06-13,172.37000700000004,126.150002,26.370001,29.07
2124,2008-06-16,176.840002,126.709999,26.27,28.93
2125,2008-06-17,181.43,125.099998,25.969999,28.799999
2126,2008-06-18,178.750006,124.160004,25.280001,28.459999
2127,2008-06-19,180.900002,125.019997,25.52,28.93
2128,2008-06-20,175.270006,122.739998,24.639999,28.23
2129,2008-06-23,173.159998,123.459999,24.549999,27.969999
2130,2008-06-24,173.25,123.459999,24.48,27.73
2131,2008-06-25,177.390001,124.580002,24.700001,28.35
2132,2008-06-26,168.260006,121.129997,23.82,27.75
2133,2008-06-27,170.089994,120.050003,23.610001,27.629999
2134,2008-06-30,167.440001,118.529999,23.26,27.51
2135,2008-07-01,174.680006,119.269997,23.15,26.870001
2136,2008-07-02,168.180004,119.099998,22.84,25.879999
2137,2008-07-03,170.119995,119.540001,23.120001,25.98
2138,2008-07-07,175.160004,121.5,22.57,26.030001
2139,2008-07-08,179.549997,123.879997,22.879999,25.85
2140,2008-07-09,174.249996,120.400002,21.58,25.23
2141,2008-07-10,176.629997,123.18,22.129999,25.450001
2142,2008-07-11,172.579998,122.120003,21.82,25.25
2143,2008-07-14,173.880001,121.540001,21.299999,25.15
2144,2008-07-15,169.639997,123.199997,21.040001,26.15
2145,2008-07-16,172.810003,125.940002,21.1,27.26
2146,2008-07-17,171.809994,126.519997,21.52,27.52
2147,2008-07-18,165.150002,129.889999,21.66,25.860001
2148,2008-07-21,166.290001,128.660004,21.84,25.639999
2149,2008-07-22,162.019997,130.0,21.9,25.799999
2150,2008-07-23,166.26,129.520004,22.17,26.43
2151,2008-07-24,159.029995,130.0,21.76,25.440001
2152,2008-07-25,162.119999,128.529999,22.43,26.16
2153,2008-07-28,154.399996,126.25,21.98,25.5
2154,2008-07-29,157.080004,127.660004,22.42,26.110001
2155,2008-07-30,159.880001,128.860001,22.17,26.23
2156,2008-07-31,158.950006,127.980003,21.99,25.719999
2157,2008-08-01,156.65999399999995,126.639999,21.99,25.440001
2158,2008-08-04,153.229996,127.559998,21.99,25.280001
2159,2008-08-05,160.640005,128.869995,22.65,26.209999
2160,2008-08-06,164.190006,129.160004,23.93,27.02
2161,2008-08-07,163.570005,129.050003,23.58,27.389999
2162,2008-08-08,169.549995,128.809998,24.25,28.129999
2163,2008-08-11,173.559994,126.599998,24.620001,27.9
2164,2008-08-12,176.73,125.220001,24.5,28.120001
2165,2008-08-13,179.300005,125.800003,24.309999,27.91
2166,2008-08-14,179.320005,126.940002,24.67,27.91
2167,2008-08-15,175.740004,126.360001,24.91,27.809999
2168,2008-08-18,175.389996,124.589996,24.49,27.690001
2169,2008-08-19,173.530006,122.559998,24.24,27.32
2170,2008-08-20,175.84000600000005,122.510002,24.23,27.290001
2171,2008-08-21,174.289997,122.989998,24.23,27.18
2172,2008-08-22,176.790001,124.93,24.709999,27.84
2173,2008-08-25,172.549997,122.860001,24.209999,27.66
2174,2008-08-26,173.639996,122.5,24.110001,27.27
2175,2008-08-27,174.670006,123.379997,24.370001,27.559999
2176,2008-08-28,173.739998,124.580002,24.66,27.940001
2177,2008-08-29,169.529995,121.730003,24.049999,27.290001
2178,2008-09-02,166.189999,118.410004,23.75,27.1
2179,2008-09-03,166.960003,118.339996,23.309999,26.9
2180,2008-09-04,161.220005,115.0,22.280001,26.35
2181,2008-09-05,160.179995,114.330002,22.26,25.65
2182,2008-09-08,157.919996,117.290001,23.370001,26.120001
2183,2008-09-09,151.68,115.040001,22.969999,26.1
2184,2008-09-10,151.609999,118.040001,22.99,26.440001
2185,2008-09-11,152.649996,119.199997,23.049999,27.34
2186,2008-09-12,148.94000400000004,118.970001,23.459999,27.620001
2187,2008-09-15,140.359995,115.190002,22.379999,26.82
2188,2008-09-16,139.879997,116.050003,22.799999,25.99
2189,2008-09-17,127.830002,111.470001,21.799999,24.57
2190,2008-09-18,134.089998,115.120003,22.799999,25.26
2191,2008-09-19,140.90999399999995,118.849998,24.290001,25.16
2192,2008-09-22,131.049995,116.209999,23.110001,25.4
2193,2008-09-23,126.840006,115.360001,22.73,25.440001
2194,2008-09-24,128.709995,116.459999,22.799999,25.719999
2195,2008-09-25,131.930002,120.110001,23.48,26.610001
2196,2008-09-26,128.239998,119.419998,23.82,27.4
2197,2008-09-29,105.259999,114.459999,21.790001,25.01
2198,2008-09-30,113.659998,116.959999,22.559999,26.690001
2199,2008-10-01,109.120001,110.129997,21.950001,26.48
2200,2008-10-02,100.100001,104.739998,21.200001,26.25
2201,2008-10-03,97.069999,103.440002,21.25,26.32
2202,2008-10-06,98.140003,100.620003,20.459999,24.91
2203,2008-10-07,89.159998,95.650002,18.84,23.23
2204,2008-10-08,89.789999,90.550003,18.34,23.01
2205,2008-10-09,88.740002,89.0,17.190001000000002,22.299999
2206,2008-10-10,96.799999,87.75,17.23,21.5
2207,2008-10-13,110.26,92.209999,19.27,25.5
2208,2008-10-14,104.079999,93.599998,18.540001,24.1
2209,2008-10-15,97.949999,88.290001,16.57,22.66
2210,2008-10-16,101.890002,91.519997,17.75,24.190001
2211,2008-10-17,97.4,90.779999,17.91,23.93
2212,2008-10-20,98.439997,92.510002,18.959999,24.719999
2213,2008-10-21,91.489998,88.860001,17.860001,23.360001
2214,2008-10-22,96.870001,83.599998,17.41,21.530001
2215,2008-10-23,98.229999,84.349998,17.24,22.32
2216,2008-10-24,96.380003,82.07,16.309998999999998,21.959999
2217,2008-10-27,92.089998,79.660004,16.09,21.18
2218,2008-10-28,99.909997,87.279999,18.309999,23.1
2219,2008-10-29,104.550003,88.199997,17.870001000000006,23.0
2220,2008-10-30,111.039998,90.690002,17.790001,22.629999
2221,2008-10-31,107.589999,92.970001,17.77,22.33
2222,2008-11-03,106.959998,92.68,17.200001,22.620001
2223,2008-11-04,110.989997,93.400002,18.33,23.530001
2224,2008-11-05,103.300001,89.940002,17.389999,22.08
2225,2008-11-06,99.099998,85.150002,16.940001000000002,20.879999
2226,2008-11-07,98.239999,86.269997,17.58,21.5
2227,2008-11-10,95.879998,83.870003,17.57,21.299999
2228,2008-11-11,94.77,82.739998,17.18,21.200001
2229,2008-11-12,90.12,79.739998,16.549999,20.299999
2230,2008-11-13,96.439998,84.209999,17.26,21.25
2231,2008-11-14,90.240003,80.33000200000002,16.620001000000002,20.059999
2232,2008-11-17,88.140001,77.480003,16.209999,19.32
2233,2008-11-18,89.910002,80.08000200000002,16.450001,19.620001
2234,2008-11-19,86.289999,75.970001,15.08,18.290001
2235,2008-11-20,80.49,71.739998,14.47,17.530001000000002
2236,2008-11-21,82.580001,74.879997,15.17,19.68
2237,2008-11-24,92.949998,79.889999,16.4,20.690001
2238,2008-11-25,90.800002,80.650002,15.42,19.99
2239,2008-11-26,94.999998,81.66999799999998,16.389999,20.49
2240,2008-11-28,92.669998,81.599998,16.540001,20.219999
2241,2008-12-01,88.929999,76.900002,14.96,18.610001
2242,2008-12-02,92.47,79.839996,15.32,19.15
2243,2008-12-03,95.899999,80.66999799999998,16.01,19.870001
2244,2008-12-04,91.410003,77.440002,15.33,19.110001
2245,2008-12-05,94.000002,80.589996,15.94,19.870001
2246,2008-12-08,99.719999,84.860001,17.25,21.01
2247,2008-12-09,100.06,82.690002,17.16,20.6
2248,2008-12-10,98.209998,82.860001,17.33,20.610001
2249,2008-12-11,94.999998,80.58000200000002,16.91,19.450001
2250,2008-12-12,98.27,82.199997,16.99,19.360001
2251,2008-12-15,94.749999,82.769997,16.84,19.040001
2252,2008-12-16,95.430001,86.400002,17.42,20.110001
2253,2008-12-17,89.159998,85.839996,16.84,19.66
2254,2008-12-18,89.429997,84.0,16.66,19.299999
2255,2008-12-19,89.999997,83.519997,16.639999,19.120001
2256,2008-12-22,85.74,81.989998,16.370001000000002,19.18
2257,2008-12-23,86.38000100000002,80.599998,16.24,19.280001
2258,2008-12-24,85.039997,80.519997,16.35,19.17
2259,2008-12-26,85.810001,81.33000200000002,16.27,19.129999
2260,2008-12-29,86.61,81.25,16.01,18.959999
2261,2008-12-30,86.289999,83.550003,16.23,19.34
2262,2008-12-31,85.349998,84.160004,16.299999,19.440001
2263,2009-01-02,90.750001,87.370003,16.959999,20.33
2264,2009-01-05,94.580002,86.82,17.110001,20.52
2265,2009-01-06,93.02,89.230003,17.790001,20.76
2266,2009-01-07,91.01,87.790001,17.32,19.51
2267,2009-01-08,92.699999,87.18,17.540001,20.120001
2268,2009-01-09,90.579997,84.699997,16.700001,19.52
2269,2009-01-12,88.66,85.709999,16.4,19.469999
2270,2009-01-13,87.709998,85.339996,16.450001,19.82
2271,2009-01-14,85.32999699999998,83.190002,15.74,19.09
2272,2009-01-15,83.379999,84.120003,15.81,19.24
2273,2009-01-16,82.33000200000002,84.91999799999998,15.82,19.709999
2274,2009-01-20,78.200001,81.980003,15.01,18.48
2275,2009-01-21,82.83,91.419998,15.7,19.379999
2276,2009-01-22,88.36,90.07,15.37,17.110001
2277,2009-01-23,88.36,89.489998,15.89,17.200001
2278,2009-01-26,89.640002,91.599998,16.299999,17.629998999999994
2279,2009-01-27,90.73,91.660004,16.73,17.66
2280,2009-01-28,94.2,94.82,16.879998999999998,18.040001
2281,2009-01-29,92.999999,92.510002,15.93,17.59
2282,2009-01-30,90.13,91.650002,14.97,17.1
2283,2009-02-02,91.509998,90.93,15.31,17.83
2284,2009-02-03,92.979999,93.480003,15.62,18.5
2285,2009-02-04,93.549998,92.830002,15.84,18.629999
2286,2009-02-05,96.459998,92.410004,16.35,19.040001
2287,2009-02-06,99.719999,96.139999,17.040001,19.66
2288,2009-02-09,102.510003,96.82,16.85,19.440001
2289,2009-02-10,97.830003,93.269997,16.049999,18.799999
2290,2009-02-11,96.82,95.160004,16.17,19.209999
2291,2009-02-12,99.270002,95.07,16.200001,19.26
2292,2009-02-13,99.16,93.839996,16.1,19.09
2293,2009-02-17,94.530001,90.669998,15.29,18.09
2294,2009-02-18,94.369997,91.510002,15.37,18.120001
2295,2009-02-19,90.639998,88.93,15.04,17.91
2296,2009-02-20,91.199998,88.790001,15.08,18.0
2297,2009-02-23,86.950001,84.370003,14.36,17.209999
2298,2009-02-24,90.250003,86.400002,14.99,17.17
2299,2009-02-25,91.159997,85.900002,14.77,16.959999
2300,2009-02-26,89.189999,88.970001,14.49,16.42
2301,2009-02-27,89.310001,92.029999,14.57,16.15
2302,2009-03-02,87.93999699999998,89.050003,14.32,15.79
2303,2009-03-03,88.37,87.769997,14.39,15.88
2304,2009-03-04,91.169997,89.489998,15.25,16.120001000000002
2305,2009-03-05,88.839997,87.480003,14.55,15.27
2306,2009-03-06,85.300003,85.809998,14.18,15.28
2307,2009-03-09,83.11,83.480003,13.62,15.15
2308,2009-03-10,88.629999,87.25,14.64,16.48
2309,2009-03-11,92.679998,88.620003,15.02,17.110001
2310,2009-03-12,96.350002,90.400002,15.51,17.01
2311,2009-03-13,95.929999,90.360001,15.51,16.65
2312,2009-03-16,95.420001,91.220001,15.45,16.25
2313,2009-03-17,99.659998,92.910004,16.139999,16.9
2314,2009-03-18,101.52,91.949997,16.5,16.959999
2315,2009-03-19,101.620003,92.660004,16.23,17.139999
2316,2009-03-20,101.590002,92.510002,15.91,17.059998999999998
2317,2009-03-23,107.660001,98.709999,16.98,18.33
2318,2009-03-24,106.500001,98.300003,16.68,17.93
2319,2009-03-25,106.490001,97.949997,16.57,17.879998999999994
2320,2009-03-26,109.869998,98.779999,17.309998999999998,18.83
2321,2009-03-27,106.850002,94.150002,16.950001,18.129999
2322,2009-03-30,104.490002,94.519997,16.309998999999998,17.48
2323,2009-03-31,105.120003,96.889999,16.77,18.370001
2324,2009-04-01,108.689998,97.610001,17.459999,19.309999
2325,2009-04-02,112.710003,100.82,18.139999,19.290001
2326,2009-04-03,115.989998,102.220001,18.16,18.75
2327,2009-04-06,118.450001,101.559998,17.530001000000002,18.76
2328,2009-04-07,115.000002,98.75,16.85,18.76
